,ticker,sector,sub-industry,returns,totalYears
482,AVAV,Industrials,Aerospace & Defense,0.47058823529411764,17
483,AVB,Real Estate,REIT - Residential,0.5666666666666667,30
484,AVBP,Healthcare,Biotechnology,,0
485,AVD,Basic Materials,Agricultural Inputs,0.7297297297297297,37
486,AVDL,Healthcare,Drug Manufacturers - Specialty & Generic,0.6296296296296297,27
487,AVGO,Technology,Semiconductors,0.5714285714285714,14
488,AVGR,Healthcare,Medical Instruments & Supplies,0.4444444444444444,9
489,AVIR,Healthcare,Biotechnology,0.3333333333333333,3
490,AVK,Financial Services,Asset Management,0.6666666666666666,21
491,AVNS,Healthcare,Medical Devices,0.6666666666666666,9
492,AVNT,Basic Materials,Specialty Chemicals,0.5416666666666666,24
493,AVNW,Technology,Communication Equipment,0.5833333333333334,36
494,AVO,Consumer Defensive,Food Distribution,0.3333333333333333,3
495,AVPT,Technology,Software - Infrastructure,0.5,4
496,AVTE,Healthcare,Biotechnology,0.5,2
497,AVTR,Healthcare,Medical Instruments & Supplies,0.5,4
498,AVTX,Healthcare,Biotechnology,0.625,8
499,AVXL,Healthcare,Biotechnology,0.5294117647058824,17
500,AVY,Consumer Cyclical,Packaging & Containers,0.6470588235294118,51
501,AWF,Financial Services,Asset Management,0.6666666666666666,30
502,AWH,Healthcare,Diagnostics & Research,0.4782608695652174,23
503,AWI,Industrials,Building Products & Equipment,0.6470588235294118,17
504,AWK,Utilities,Utilities - Regulated Water,0.625,16
505,AWR,Utilities,Utilities - Regulated Water,0.5882352941176471,51
506,AWRE,Technology,Software - Application,0.5555555555555556,27
507,AWX,Industrials,Waste Management,0.56,25
508,AX,Financial Services,Banks - Regional,0.6842105263157895,19
509,AXDX,Healthcare,Medical Devices,0.4666666666666667,30
510,AXGN,Healthcare,Medical Devices,0.5405405405405406,37
511,AXIL,Technology,Consumer Electronics,,0
512,AXL,Consumer Cyclical,Auto Parts,0.44,25
513,AXNX,Healthcare,Medical Devices,0.4,5
514,AXP,Financial Services,Credit Services,0.5882352941176471,51
515,AXR,Real Estate,Real Estate - Development,0.62,50
516,AXS,Financial Services,Insurance - Specialty,0.7,20
517,AXSM,Healthcare,Biotechnology,0.75,8
518,AXTA,Basic Materials,Specialty Chemicals,0.5555555555555556,9
519,AXTI,Technology,Semiconductor Equipment & Materials,0.48,25
520,AY,Utilities,Utilities - Renewable,0.6666666666666666,9
521,AYI,Industrials,Electrical Equipment & Parts,0.5454545454545454,22
522,AYTU,Healthcare,Drug Manufacturers - Specialty & Generic,0.6,15
523,AZ,Technology,Software - Application,0.3333333333333333,3
524,AZEK,Industrials,Building Products & Equipment,0.6666666666666666,3
525,AZN,Healthcare,Drug Manufacturers - General,0.4666666666666667,30
526,AZO,Consumer Cyclical,Specialty Retail,0.6363636363636364,33
527,AZPN,Technology,Software - Application,0.5517241379310345,29
528,AZTA,Healthcare,Medical Instruments & Supplies,0.6551724137931034,29
529,AZTR,Healthcare,Biotechnology,,0
530,AZZ,Industrials,Specialty Business Services,0.6136363636363636,44
531,B,Industrials,Specialty Industrial Machinery,0.6136363636363636,44
532,BA,Industrials,Aerospace & Defense,0.5645161290322581,62
533,BABA,Consumer Cyclical,Internet Retail,0.3333333333333333,9
534,BAC,Financial Services,Banks - Diversified,0.6274509803921569,51
535,BACA,Financial Services,Shell Companies,0.5,2
536,BACK,Healthcare,Medical Care Facilities,0.4,5
537,BAER,Industrials,Security & Protection Services,0.0,3
538,BAFN,Financial Services,Banks - Regional,0.6666666666666666,3
539,BAK,Basic Materials,Chemicals,0.44,25
540,BALL,Consumer Cyclical,Packaging & Containers,0.6470588235294118,51
541,BALY,Consumer Cyclical,Resorts & Casinos,0.4,5
542,BAM,Financial Services,Asset Management,1.0,1
543,BANC,Financial Services,Banks - Regional,0.42857142857142855,21
544,BAND,Technology,Software - Infrastructure,0.5,6
545,BANF,Financial Services,Banks - Regional,0.38235294117647056,34
546,BANFP,,,0.7,20
547,BANR,Financial Services,Banks - Regional,0.4642857142857143,28
548,BANX,Financial Services,Asset Management,0.5,10
549,BAOS,Communication Services,Advertising Agencies,0.3333333333333333,3
550,BAP,Financial Services,Banks - Regional,0.6071428571428571,28
551,BARK,Consumer Cyclical,Specialty Retail,0.6666666666666666,3
552,BASE,Technology,Software - Infrastructure,1.0,2
553,BATL,Energy,Oil & Gas E&P,0.75,4
554,BATRA,Communication Services,Entertainment,0.5,8
555,BATRK,Communication Services,Entertainment,0.375,8
556,BAYA,Financial Services,Shell Companies,,0
557,BAYAU,Financial Services,Shell Companies,,0
558,BB,Technology,Software - Infrastructure,0.6,25
559,BBAI,Technology,Information Technology Services,0.6666666666666666,3
560,BBAR,Financial Services,Banks - Regional,0.6,30
561,BBCP,Industrials,Engineering & Construction,0.3333333333333333,6
562,BBD,Financial Services,Banks - Regional,0.47619047619047616,21
563,BBDC,Financial Services,Asset Management,0.4117647058823529,17
564,BBDO,Financial Services,Banks - Regional,0.5,12
565,BBIO,Healthcare,Biotechnology,0.5,4
566,BBLG,Healthcare,Medical Devices,1.0,2
567,BBN,Financial Services,Asset Management,0.46153846153846156,13
568,BBSI,Industrials,Staffing & Employment Services,0.5333333333333333,30
569,BBU,Industrials,Conglomerates,0.42857142857142855,7
570,BBUC,Financial Services,Asset Management,0.5,2
571,BBVA,Financial Services,Banks - Diversified,0.6,35
572,BBW,Consumer Cyclical,Specialty Retail,0.5789473684210527,19
573,BBWI,Consumer Cyclical,Specialty Retail,0.5476190476190477,42
574,BC,Consumer Cyclical,Recreational Vehicles,0.7380952380952381,42
575,BCAB,Healthcare,Biotechnology,0.3333333333333333,3
576,BCAL,Financial Services,Banks - Regional,0.4444444444444444,18
577,BCAN,Technology,Software - Application,0.0,1
578,BCAT,,,0.6666666666666666,3
579,BCBP,Financial Services,Banks - Regional,0.8,20
580,BCC,Basic Materials,Building Materials,0.6363636363636364,11
581,BCDA,Healthcare,Biotechnology,0.48148148148148145,27
582,BCG,Financial Services,Asset Management,,0
583,BCH,Financial Services,Banks - Regional,0.6190476190476191,21
584,BCLI,Healthcare,Biotechnology,0.7,20
585,BCML,Financial Services,Banks - Regional,0.6666666666666666,18
586,BCO,Industrials,Security & Protection Services,0.7142857142857143,28
587,BCOV,Technology,Software - Application,0.4166666666666667,12
588,BCOW,Financial Services,Banks - Regional,0.4,5
589,BCPC,Basic Materials,Specialty Chemicals,0.5405405405405406,37
590,BCRX,Healthcare,Biotechnology,0.5333333333333333,30
591,BCSA,Financial Services,Shell Companies,0.5,2
592,BCSAU,Financial Services,Shell Companies,0.5,2
593,BCSF,Financial Services,Asset Management,0.6,5
594,BCTX,Healthcare,Biotechnology,0.4166666666666667,12
595,BCV,Financial Services,Asset Management,0.5454545454545454,44
596,BCX,Financial Services,Asset Management,0.8461538461538461,13
597,BCYC,Healthcare,Biotechnology,0.5,4
598,BCpC,Basic Materials,Specialty Chemicals,0.5405405405405406,37
599,BDC,Technology,Communication Equipment,0.5333333333333333,30
600,BDCX,,,0.6666666666666666,3
601,BDCZ,,,0.75,8
602,BDJ,Financial Services,Asset Management,0.6111111111111112,18
603,BDL,Consumer Cyclical,Restaurants,0.5882352941176471,51
604,BDN,Real Estate,REIT - Office,0.6486486486486487,37
605,BDRX,Healthcare,Biotechnology,0.625,8
606,BDSX,Healthcare,Diagnostics & Research,0.6666666666666666,3
607,BDX,Healthcare,Medical Instruments & Supplies,0.6470588235294118,51
608,BE,Industrials,Electrical Equipment & Parts,0.6,5
609,BEAM,Healthcare,Biotechnology,0.5,4
610,BEAT,Healthcare,Health Information Services,0.5,2
611,BECN,Industrials,Industrial Distribution,0.7894736842105263,19
612,BEDU,Consumer Defensive,Education & Training Services,0.3333333333333333,6
613,BEEM,Technology,Solar,0.46153846153846156,13
614,BEEP,Industrials,Infrastructure Operations,,0
615,BEKE,Real Estate,Real Estate Services,1.0,3
616,BELFB,Technology,Electronic Components,0.36,25
617,BEN,Financial Services,Asset Management,0.525,40
618,BENF,Financial Services,Asset Management,1.0,2
619,BEP,Utilities,Utilities - Renewable,0.4444444444444444,18
620,BEPC,Utilities,Utilities - Renewable,0.6666666666666666,3
621,BEPH,,,0.6666666666666666,3
622,BEPI,,,1.0,2
623,BEPJ,,,,0
624,BERZ,,,0.0,2
625,BEST,Industrials,Trucking,0.8333333333333334,6
626,BETR,Financial Services,Mortgage Finance,0.6666666666666666,3
627,BFAC,Financial Services,Shell Companies,0.5,2
628,BFAM,Consumer Cyclical,Personal Services,0.36363636363636365,11
629,BFC,Financial Services,Banks - Regional,0.55,20
630,BFIN,Financial Services,Banks - Regional,0.6111111111111112,18
631,BFK,Financial Services,Asset Management,0.45454545454545453,22
632,BFLY,Healthcare,Medical Devices,0.3333333333333333,3
633,BFRG,Healthcare,Health Information Services,1.0,1
634,BFRI,Healthcare,Drug Manufacturers - Specialty & Generic,0.5,2
635,BFS,Real Estate,REIT—Retail,0.5,30
636,BFST,Financial Services,Banks—Regional,0.16666666666666666,6
637,BG,Consumer Defensive,Farm Products,0.5,22
638,BGB,Financial Services,Asset Management,0.8181818181818182,11
639,BGC,Financial Services,Capital Markets,0.5416666666666666,24
640,BGFV,Consumer Cyclical,Specialty Retail,0.38095238095238093,21
641,BGH,Financial Services,Asset Management,0.7272727272727273,11
642,BGI,Consumer Cyclical,Luxury Goods,0.5,18
643,BGLC,Basic Materials,Specialty Chemicals,0.3333333333333333,3
644,BGM,Healthcare,Drug Manufacturers—Specialty & Generic,0.6666666666666666,3
645,BGNE,Healthcare,Biotechnology,0.375,8
646,BGS,Consumer Defensive,Packaged Foods,0.4375,16
647,BGSF,Industrials,Staffing & Employment Services,0.5,10
648,BGT,Financial Services,Asset Management,0.7894736842105263,19
649,BGX,Financial Services,Asset Management,0.6923076923076923,13
650,BGY,Financial Services,Asset Management,0.6875,16
651,BH,Consumer Cyclical,Restaurants,0.6818181818181818,44
652,BHAC,Financial Services,Shell Companies,0.5,2
653,BHACU,Financial Services,Shell Companies,0.5,2
654,BHB,Financial Services,Banks—Regional,0.5384615384615384,26
655,BHC,Healthcare,Drug Manufacturers—Specialty & Generic,0.5666666666666667,30
656,BHE,Technology,Electronic Components,0.48484848484848486,33
657,BHF,Financial Services,Insurance—Life,0.5,6
658,BHFAL,,,0.4,5
659,BHFAM,Financial Services,Insurance—Life,1.0,2
660,BHFAN,Financial Services,Insurance—Life,0.6666666666666666,3
661,BHFAO,Financial Services,Insurance—Life,0.6666666666666666,3
662,BHFAP,Financial Services,Insurance—Life,0.4,5
663,BHK,Financial Services,Asset Management,0.5454545454545454,22
664,BHLB,Financial Services,Banks—Regional,0.43478260869565216,23
665,BHM,Real Estate,REIT—Residential,1.0,1
666,BHP,Basic Materials,Other Industrial Metals & Mining,0.5681818181818182,44
667,BHR,Real Estate,REIT—Hotel & Motel,0.5,10
668,BHRB,Financial Services,Banks—Regional,0.65,20
669,BHV,Financial Services,Asset Management,0.36363636363636365,22
670,BIAF,Healthcare,Diagnostics & Research,1.0,1
671,BIDU,Communication Services,Internet Content & Information,0.6111111111111112,18
672,BIGC,Technology,Software—Application,0.0,3
673,BIGZ,Financial Services,Asset Management,0.6666666666666666,3
674,BIIB,Healthcare,Drug Manufacturers—General,0.4375,32
675,BILI,Communication Services,Electronic Gaming & Multimedia,0.6666666666666666,6
676,BILL,Technology,Software—Application,0.0,4
677,BIO,Healthcare,Medical Devices,0.6590909090909091,44
678,BIOR,Healthcare,Biotechnology,0.0,3
679,BIOX,Basic Materials,Agricultural Inputs,0.5,6
680,BIP,Utilities,Utilities—Diversified,0.625,16
681,BIPC,Utilities,Utilities—Regulated Gas,0.75,4
682,BIPH,,,1.0,2
683,BIPI,,,1.0,2
684,BIRK,Consumer Cyclical,Footwear & Accessories,,0
685,BIT,Financial Services,Asset Management,0.6363636363636364,11
686,BITF,Financial Services,Capital Markets,0.75,4
687,BIVI,Healthcare,Biotechnology,0.6666666666666666,3
688,BJ,Consumer Defensive,Discount Stores,0.4,5
689,BJDX,Healthcare,Medical Devices,0.0,2
690,BJRI,Consumer Cyclical,Restaurants,0.5185185185185185,27
691,BK,Financial Services,Banks—Diversified,0.6,50
692,BKD,Healthcare,Medical Care Facilities,0.5555555555555556,18
693,BKE,Consumer Cyclical,Apparel Retail,0.7419354838709677,31
694,BKH,Utilities,Utilities—Regulated Gas,0.6470588235294118,51
695,BKHAU,Financial Services,Shell Companies,,0
696,BKKT,Technology,Software—Infrastructure,0.3333333333333333,3
697,BKN,Financial Services,Asset Management,0.45161290322580644,31
698,BKNG,Consumer Cyclical,Travel Services,0.68,25
699,BKR,Energy,Oil & Gas Equipment & Services,0.6756756756756757,37
700,BKSY,Technology,Scientific & Technical Instruments,0.25,4
701,BKTI,Technology,Communication Equipment,0.5227272727272727,44
702,BKU,Financial Services,Banks—Regional,0.6923076923076923,13
703,BKYI,Industrials,Security & Protection Services,0.6296296296296297,27
704,BL,Technology,Software—Application,0.5714285714285714,7
705,BLAC,Financial Services,Shell Companies,0.0,1
706,BLACU,Financial Services,Shell Companies,1.0,1
707,BLBD,Industrials,Farm & Heavy Construction Machinery,0.8,10
708,BLBX,Technology,Software—Application,0.42857142857142855,7
709,BLD,Industrials,Engineering & Construction,0.5,8
710,BLDE,Industrials,Airports & Air Services,0.5,4
711,BLDP,Industrials,Specialty Industrial Machinery,0.6785714285714286,28
712,BLDR,Industrials,Building Products & Equipment,0.6111111111111112,18
713,BLE,Financial Services,Asset Management,0.47619047619047616,21
714,BLEU,Financial Services,Shell Companies,0.5,2
715,BLEUU,Financial Services,Shell Companies,0.5,2
716,BLFS,Healthcare,Medical Instruments & Supplies,0.38235294117647056,34
717,BLFY,Financial Services,Banks—Regional,0.5,2
718,BLK,Financial Services,Asset Management,0.5416666666666666,24
719,BLKB,Technology,Software—Application,0.5263157894736842,19
720,BLMN,Consumer Cyclical,Restaurants,0.8181818181818182,11
721,BLND,Technology,Software—Application,0.5,2
722,BLNK,Industrials,Engineering & Construction,0.42857142857142855,14
723,BLRX,Healthcare,Biotechnology,0.4166666666666667,12
724,BLTE,Healthcare,Biotechnology,0.0,2
725,BLUE,Healthcare,Biotechnology,0.4,10
726,BLX,Financial Services,Banks—Regional,0.4838709677419355,31
727,BLZE,Technology,Software—Infrastructure,1.0,2
728,BMA,Financial Services,Banks—Regional,0.5555555555555556,18
729,BMBL,Technology,Software—Application,0.3333333333333333,3
730,BME,Financial Services,Asset Management,0.5789473684210527,19
731,BMEA,Healthcare,Biotechnology,0.3333333333333333,3
732,BMEZ,,,0.5,4
733,BMI,Technology,Scientific & Technical Instruments,0.5490196078431373,51
734,BMN,Financial Services,Asset Management,1.0,1
735,BMO,Financial Services,Banks—Diversified,0.5517241379310345,29
736,BMR,Technology,Software—Application,1.0,1
737,BMRA,Healthcare,Medical Devices,0.5641025641025641,39
738,BMRC,Financial Services,Banks—Regional,0.4583333333333333,24
739,BMRN,Healthcare,Biotechnology,0.5833333333333334,24
740,BMTX,Technology,Software—Application,0.2,5
741,BN,Financial Services,Asset Management,0.625,40
742,BNAI,Technology,Software—Infrastructure,0.3333333333333333,3
743,BNED,Consumer Cyclical,Specialty Retail,0.375,8
744,BNGO,Healthcare,Medical Instruments & Supplies,0.6,5
745,BNH,,,0.6666666666666666,3
746,BNIX,Financial Services,Shell Companies,1.0,2
747,BNJ,,,0.6666666666666666,3
748,BNL,Real Estate,REIT—Diversified,0.6666666666666666,3
749,BNOX,Healthcare,Biotechnology,0.0,2
750,BNRG,Utilities,Utilities—Renewable,0.0,1
751,BNS,Financial Services,Banks—Diversified,0.47619047619047616,21
752,BNT,Financial Services,Insurance—Diversified,1.0,2
753,BNTC,Healthcare,Biotechnology,0.6666666666666666,9
754,BNTX,Healthcare,Biotechnology,0.5,4
755,BNY,Financial Services,Asset Management,0.5909090909090909,22
756,BNZI,Technology,Software—Application,0.6666666666666666,3
757,BOC,Industrials,Conglomerates,0.3333333333333333,6
758,BOCN,Financial Services,Shell Companies,1.0,2
759,BODI,Communication Services,Internet Content & Information,0.3333333333333333,3
760,BOE,Financial Services,Asset Management,0.5555555555555556,18
761,BOF,Consumer Defensive,Packaged Foods,,0
762,BOH,Financial Services,Banks—Regional,0.5681818181818182,44
763,BOKF,Financial Services,Banks—Regional,0.59375,32
764,BOLD,Healthcare,Biotechnology,,0
765,BOLT,Healthcare,Biotechnology,0.6666666666666666,3
766,BOOM,Industrials,Conglomerates,0.6,35
767,BOOT,Consumer Cyclical,Apparel Retail,0.4444444444444444,9
768,BORR,Energy,Oil & Gas Drilling,0.75,4
769,BOSC,Technology,Communication Equipment,0.6071428571428571,28
770,BOTJ,Financial Services,Banks—Regional,0.43478260869565216,23
771,BOWL,Consumer Cyclical,Leisure,0.6666666666666666,3
772,BOWN,Financial Services,Shell Companies,,0
773,BOWNU,Financial Services,Shell Companies,,0
774,BOXL,Technology,Communication Equipment,0.5,6
775,BP,Energy,Oil & Gas Integrated,0.5483870967741935,62
776,BPMC,Healthcare,Biotechnology,0.3333333333333333,9
777,BPOP,Financial Services,Banks—Regional,0.6590909090909091,44
778,BPOPM,,,0.6,15
779,BPRN,Financial Services,Banks—Regional,0.5,6
780,BPT,Energy,Oil & Gas Midstream,0.47058823529411764,34
781,BPTH,Healthcare,Biotechnology,0.5,16
782,BPYPM,,,1.0,2
783,BPYPO,Real Estate,Real Estate Services,0.75,4
784,BPYPP,Real Estate,Real Estate Services,0.6,5
785,BQ,Consumer Cyclical,Specialty Retail,,0
786,BR,Technology,Information Technology Services,0.47058823529411764,17
787,BRAC,Financial Services,Shell Companies,0.5,2
788,BRACU,Financial Services,Shell Companies,0.0,2
789,BRAG,Consumer Cyclical,Gambling,0.6666666666666666,6
790,BRBR,Consumer Defensive,Packaged Foods,0.75,4
791,BRBS,Financial Services,Banks—Regional,0.36363636363636365,11
792,BRCC,Consumer Defensive,Packaged Foods,1.0,2
793,BRDG,Financial Services,Asset Management,0.5,2
794,BREA,Communication Services,Entertainment,1.0,1
795,BRFH,Consumer Defensive,Beverages—Non-Alcoholic,0.6363636363636364,11
796,BRFS,Consumer Defensive,Packaged Foods,0.43478260869565216,23
797,BRID,Consumer Defensive,Packaged Foods,0.6363636363636364,44
798,BRKH,Financial Services,Shell Companies,1.0,2
799,BRKL,Financial Services,Banks—Regional,0.6923076923076923,26
800,BRKR,Healthcare,Medical Devices,0.6086956521739131,23
801,BRLS,Consumer Defensive,Packaged Foods,0.5,2
802,BRLT,Consumer Cyclical,Luxury Goods,0.5,2
803,BRN,Energy,Oil & Gas E&P,0.6666666666666666,51
804,BRNS,Healthcare,Biotechnology,0.3333333333333333,3
805,BRO,Financial Services,Insurance Brokers,0.5116279069767442,43
806,BROG,Energy,Oil & Gas Midstream,0.4,5
807,BROS,Consumer Cyclical,Restaurants,1.0,2
